epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
163,158.073300,35.298070,6.19844e-02,2.76051e-02,1.00024e+00,6.20376e-02,2.76394e-02,1.00032e+00,6.22693e-02,2.77624e-02,1.00031e+00
164,158.876505,35.525604,6.19814e-02,2.75611e-02,1.00019e+00,6.20344e-02,2.75938e-02,1.00027e+00,6.22660e-02,2.77151e-02,1.00026e+00
165,159.691301,35.764381,6.19790e-02,2.75211e-02,1.00015e+00,6.20316e-02,2.75524e-02,1.00023e+00,6.22631e-02,2.76721e-02,1.00021e+00
166,160.562302,35.978683,6.19769e-02,2.74849e-02,1.00012e+00,6.20293e-02,2.75148e-02,1.00019e+00,6.22607e-02,2.76330e-02,1.00018e+00
167,161.353726,36.215453,6.19751e-02,2.74520e-02,1.00009e+00,6.20273e-02,2.74807e-02,1.00016e+00,6.22587e-02,2.75976e-02,1.00014e+00
168,162.173799,36.469449,6.19736e-02,2.74222e-02,1.00007e+00,6.20257e-02,2.74497e-02,1.00013e+00,6.22570e-02,2.75654e-02,1.00012e+00
169,162.956820,36.696987,6.19724e-02,2.73951e-02,1.00005e+00,6.20243e-02,2.74216e-02,1.00011e+00,6.22556e-02,2.75361e-02,1.00009e+00
170,163.738591,36.924027,6.19714e-02,2.73704e-02,1.00003e+00,6.20231e-02,2.73961e-02,1.00009e+00,6.22544e-02,2.75096e-02,1.00007e+00
171,164.540700,37.143641,6.19706e-02,2.73480e-02,1.00002e+00,6.20221e-02,2.73728e-02,1.00008e+00,6.22534e-02,2.74854e-02,1.00006e+00
172,165.337234,37.377400,6.19699e-02,2.73276e-02,1.00001e+00,6.20213e-02,2.73517e-02,1.00006e+00,6.22525e-02,2.74634e-02,1.00004e+00
173,166.105449,37.591466,6.19693e-02,2.73091e-02,9.99998e-01,6.20206e-02,2.73324e-02,1.00005e+00,6.22518e-02,2.74433e-02,1.00003e+00
174,166.897832,37.823853,6.19688e-02,2.72922e-02,9.99990e-01,6.20200e-02,2.73149e-02,1.00004e+00,6.22512e-02,2.74250e-02,1.00002e+00
175,167.689825,38.068806,6.19685e-02,2.72768e-02,9.99984e-01,6.20195e-02,2.72989e-02,1.00003e+00,6.22507e-02,2.74084e-02,1.00002e+00
176,168.474070,38.298923,6.19682e-02,2.72627e-02,9.99979e-01,6.20191e-02,2.72843e-02,1.00003e+00,6.22503e-02,2.73931e-02,1.00001e+00
177,169.290505,38.538378,6.19679e-02,2.72499e-02,9.99976e-01,6.20187e-02,2.72709e-02,1.00002e+00,6.22500e-02,2.73792e-02,1.00000e+00
178,170.092511,38.774588,6.19677e-02,2.72383e-02,9.99973e-01,6.20184e-02,2.72588e-02,1.00001e+00,6.22497e-02,2.73665e-02,9.99998e-01
179,170.885174,38.995693,6.19676e-02,2.72277e-02,9.99970e-01,6.20181e-02,2.72477e-02,1.00001e+00,6.22494e-02,2.73549e-02,9.99994e-01
180,171.668592,39.223996,6.19675e-02,2.72180e-02,9.99969e-01,6.20179e-02,2.72376e-02,1.00001e+00,6.22492e-02,2.73443e-02,9.99990e-01
181,172.476071,39.456073,6.19674e-02,2.72091e-02,9.99967e-01,6.20177e-02,2.72283e-02,1.00000e+00,6.22490e-02,2.73346e-02,9.99987e-01
182,173.294933,39.698083,6.19674e-02,2.72011e-02,9.99966e-01,6.20175e-02,2.72199e-02,1.00000e+00,6.22488e-02,2.73258e-02,9.99984e-01
