epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
149,822.800162,405.345529,2.96634e-03,2.55587e-04,1.07418e+00,2.87927e-03,2.55241e-04,1.08059e+00,2.74757e-03,2.50393e-04,1.07955e+00
150,828.442897,408.101203,2.96220e-03,2.54642e-04,1.07268e+00,2.87500e-03,2.54283e-04,1.07898e+00,2.74339e-03,2.49487e-04,1.07791e+00
151,834.026082,410.836794,2.95815e-03,2.53720e-04,1.07121e+00,2.87082e-03,2.53345e-04,1.07741e+00,2.73932e-03,2.48599e-04,1.07630e+00
152,839.656430,413.576070,2.95419e-03,2.52816e-04,1.06978e+00,2.86674e-03,2.52430e-04,1.07588e+00,2.73533e-03,2.47731e-04,1.07474e+00
153,845.348566,416.442150,2.95033e-03,2.51932e-04,1.06838e+00,2.86275e-03,2.51531e-04,1.07438e+00,2.73144e-03,2.46882e-04,1.07321e+00
154,850.770868,419.105306,2.94655e-03,2.51066e-04,1.06701e+00,2.85885e-03,2.50652e-04,1.07292e+00,2.72764e-03,2.46052e-04,1.07172e+00
155,856.155205,421.814060,2.94286e-03,2.50218e-04,1.06568e+00,2.85505e-03,2.49791e-04,1.07149e+00,2.72393e-03,2.45239e-04,1.07026e+00
156,861.636955,424.544017,2.93925e-03,2.49388e-04,1.06437e+00,2.85133e-03,2.48948e-04,1.07010e+00,2.72030e-03,2.44443e-04,1.06883e+00
157,867.074344,427.260735,2.93572e-03,2.48575e-04,1.06309e+00,2.84770e-03,2.48127e-04,1.06874e+00,2.71675e-03,2.43665e-04,1.06744e+00
158,872.818677,430.107383,2.93228e-03,2.47780e-04,1.06185e+00,2.84414e-03,2.47326e-04,1.06740e+00,2.71329e-03,2.42904e-04,1.06608e+00
159,878.435091,432.928981,2.92891e-03,2.47000e-04,1.06062e+00,2.84067e-03,2.46543e-04,1.06610e+00,2.70990e-03,2.42159e-04,1.06475e+00
160,883.876374,435.623384,2.92561e-03,2.46237e-04,1.05943e+00,2.83727e-03,2.45776e-04,1.06482e+00,2.70659e-03,2.41430e-04,1.06345e+00
161,889.361585,438.356818,2.92239e-03,2.45490e-04,1.05826e+00,2.83395e-03,2.45022e-04,1.06358e+00,2.70335e-03,2.40716e-04,1.06217e+00
